Id,SalePrice
2156,253672.30580347896
499,315421.0150671384
1374,136631.53172672493
2898,252649.307503245
401,117250.33723798628
2721,134829.93280453666
2078,241548.72842179087
2589,131127.00592043035
1946,230484.77788019608
1334,123799.43067608662
2781,220570.194451347
431,402377.85863231315
576,200941.18358169394
1474,202019.13205239104
2254,147561.6452488496
2155,283228.3443732979
885,105748.54847313096
643,138852.32452814208
1944,134919.12094928074
480,189455.4366487178
2845,95434.54747493802
2387,320129.82707345556
2407,200422.06079531627
2527,165969.30113371817
2514,146069.01016289563
629,110167.28680028295
80,212679.13723997504
1876,139726.79579438386
1546,129029.59632449302
2518,169021.12492154524
2347,151083.03093457894
783,233737.49040838433
1322,64102.47499028208
194,86652.20405519223
1770,284773.9445332378
2143,114443.83960869216
1229,208611.3314767406
511,280328.130312156
46,218623.8401786165
1348,148601.30986831276
2465,196586.91819795192
387,227774.82251179282
873,213568.76193122313
1918,119242.04415802073
2764,228473.5327769594
2184,129519.11419500319
934,136122.60694556433
1920,130992.8724009691
2631,145412.65098867976
1768,808198.9900832888
2040,114897.68420392134
1749,210257.31971007228
834,252189.90990515883
1457,223826.86957360382
79,119110.42883159422
2302,133159.58115410362
1817,150069.3283127576
2755,224669.45271033273
359,173678.00306583327
2059,110978.07595115341
2092,231491.36160198427
2516,229006.52998334263
150,120568.3506158402
1656,120524.9764037038
83,100150.77929856058
2411,181013.89611347977
795,72966.2393934549
2312,212683.28582943135
2917,98950.92301383948
1624,171699.07839666802
2215,340243.5953212016
1211,148758.4937994922
1485,158240.8080816112
1024,161157.80954465567
570,202257.5484365643
2874,144537.5262323937
700,136859.0467720784
2756,199978.2561830242
2022,175572.45191715748
583,231595.70449444174
2392,395235.5458990891
2424,172613.72586085027
212,107966.49944049433
736,134155.04915946795
1610,164926.5559374741
890,109736.79163143532
467,183666.7724549883
578,207130.6790098759
1747,195067.1241729217
1149,155853.91047307273
2758,258339.14758752694
857,147514.86029770362
2219,264103.5837997589
733,67181.40040545924
2909,105167.66486904945
1798,253640.91396506652
235,124161.98793985456
2366,119564.12960756602
1027,134762.20270333707
1195,144801.83461147157
1303,59569.555049009854
148,177722.70452689464
608,152488.5558228597
2515,204178.05142118272
821,266885.0954105073
2500,260599.77762554845
745,109494.33133661108
741,136007.36071022935
1611,92307.2486797907
2532,133085.39739862623
1081,228884.01944570083
1692,497846.51705404645
2520,181746.3303315711
276,114030.50053270084
1992,115800.120992992
663,62357.845983411615
418,132244.7126246112
1733,203290.8982292866
2359,150214.14924909992
253,179457.1424687624
1518,178184.10715402258
2035,131526.67828090166
2919,79267.5770791
1540,270010.21951940015
2120,151988.8212398014
1674,174530.464331365
256,160398.04703992204
2361,124652.66719035314
978,79882.76048209185
2280,145025.4607849826
2095,216857.20485457487
1709,337393.12486749905
2801,249370.262650951
1246,121681.86039996288
2373,96205.03591605394
1055,287596.2429994737
2017,128925.833098734
1099,272188.8142024914
1344,93138.1731798525
835,208435.86756573833
1117,212320.6027036136
2043,98711.63394365272
2085,140253.42843742605
410,142803.8796038278
2650,118142.27005040165
2867,182897.20789947073
1668,114108.90905584936
1161,157631.79898624192
2122,174600.80492614082
2539,154464.55768981943
1047,136070.53335816608
1445,127865.83830842811
541,129699.82446932489
569,229229.24884095567
1276,118346.52007241135
918,139692.8698408624
326,173829.05866120133
1936,130776.79823331525
895,95334.007924341
257,164906.8148972571
1241,174971.01206262517
1545,117211.18467682406
1189,174828.3834426419
270,140628.0084217791
2066,165473.22954529736
693,120001.42063746018
1259,136426.83238174173
2916,147618.5183920652
2321,288190.18191583885
1977,84837.24592579195
1895,141728.37035430426
1240,165046.17705449476
85,152603.40751983135
1823,122142.85547905663
825,294716.8626351241
110,232422.62659726353
697,113598.31914129462
2297,126125.18780154384
1231,139607.57886017792
1355,139879.90951979632
968,352225.5716757246
584,211710.49662783116
1315,129514.49260201298
1606,153518.0320372216
206,94184.77499766667
1685,384773.82590090967
2016,137703.48340352706
869,197257.0214367878
2135,127226.00234169998
2346,175828.5473912957
2430,227281.05424371143
2198,80337.69909556519
2652,123068.45066343783
27,117104.3391599537
241,164685.25825882118
906,128552.50079506358
1506,120947.7964381588
2098,391385.37718039966
1435,219539.21088457227
2213,145966.38425800405
1274,133400.37764670412
743,30525.829210702148
1737,193036.9566796788
2797,273956.7994916137
2185,62074.792855457585
58,172996.48722630407
830,194021.3793874129
808,118073.32387014796
680,143724.62446531767
1153,107479.0870622547
1291,127472.69057107468
1818,141669.54849007298
2161,179728.74701145003
1883,114829.22236087202
350,373233.35271277605
2473,140381.7861027055
295,189938.56859187418
293,178762.21776302834
859,130131.91882041834
288,70442.77280984793
1578,157372.40188537334
102,177780.7937230824
2831,127792.32874007832
1030,158993.77218353027
2551,149836.87735217158
1286,147241.49993609384
958,311932.54777734866
776,138371.7419454636
72,246273.0859500808
2263,250253.2417891605
1866,161760.19517891988
2876,83300.21285152911
2146,238741.0388122034
103,161134.0923870316
1500,142382.89015025605
492,177752.61140446897
167,154898.44202969913
2597,124245.73645196094
2685,118909.44555203948
1035,155291.66249187881
1220,82404.60695714269
2602,166707.9568059941
2159,202997.26147700733
695,119016.47115088292
1109,255291.9075680438
640,171000.37978814315
1652,151332.51271393898
2090,216163.55040273105
1188,175649.07352732559
2345,244329.8126038475
1059,466442.9330786623
2751,224412.36350639648
128,215747.58540699433
1523,190448.29456440502
2925,190003.8160931563
2145,294036.5913095814
1121,218995.13686219443
566,241472.9580969773
565,232086.23892097964
1331,142531.44261684883
2928,133368.87566784586
156,139775.44501111135
797,135817.804717233
327,89567.65734467623
2859,157981.34684409582
1453,128191.68884951227
1762,339433.3182826164
1868,191916.29097947365
1760,180734.90460423147
1113,224437.6453911479
1812,190726.1716290182
117,155853.43632070912
1142,201016.45187273054
2342,456215.978689061
927,149035.90725558368
2478,181777.25847103584
655,91883.8544893186
2064,124434.52549401604
369,270412.1278555212
2239,113086.60302651924
2732,202448.31653235242
1653,158565.30124387634
959,205960.52766066714
2395,355652.14085055375
1412,110914.22285315071
271,251783.2246608473
1484,146781.3239490438
1497,153364.12997494315
552,150215.79549820375
2,124185.28432307516
1855,297115.51415225124
4,263716.34765227477
2292,153865.37184462015
134,137751.70954916714
646,103449.57468742396
42,309338.87679584033
532,215597.5065863532
713,99092.94033198358
2561,137884.87513186573
2360,134823.12059422635
1333,125438.64989959335
1407,233965.4430265328
2892,308735.3265755423
574,196453.54266734366
1227,167184.16137784728
2591,191918.95479845497
1476,207749.66999950205
1125,248759.88709072466
1446,152834.52945622624
408,116622.96102467869
1101,276924.0171305228
2251,201162.48616436034
373,172589.0716683369
2554,132922.31484514472
2382,254052.19950186004
1985,84631.0181083245
519,239556.46426405074
1093,191041.1965816635
864,241321.06044191445
2889,143620.95974783113
2308,185722.50007303435
986,192166.49226125554
1302,146391.56696059502
585,160352.82661335115
2708,147481.21438802176
147,131861.62859737806
1441,219649.16912806538
383,200798.40770680274
285,152674.32653094182
181,109083.69900670444
358,197939.40632614965
780,177671.8790956877
258,185892.9074722609
1865,216418.93244099818
692,112738.49457605131
2902,345849.3541726505
508,248479.4142904628
2638,151291.85468909598
36,139021.30568423303
611,171163.9907352861
2281,143401.7079970231
1678,112802.9549115083
1696,523236.58551620477
1557,76255.91791433074
2180,165752.31734105747
1726,210081.02356207903
951,155262.18066566557
267,214426.71402357036
2706,133448.84967435483
2221,263566.2726569005
1357,164713.66450822368
2901,334421.132331029
347,177180.63970113973
2164,185487.4998848925
1586,317378.1626753407
360,156774.59669370466
1769,249232.4629509438
2617,140036.61467110642
1879,136594.94160533676
991,240866.6797294963
1535,127309.90569521055
1191,146239.53005134987
1579,210983.27287570466
1882,138153.54784266124
1510,134355.2205700033
2196,117860.49373589855
1845,175899.55624468296
2336,423563.0138248637
942,96037.89619454772
861,138586.73897900357
2555,130845.74795504106
1392,155158.21595673685
2099,247103.10093384873
1543,123174.51179490979
948,281313.3953490767
1239,169623.31794583413
22,181611.9800364579
2796,238627.16243446758
2747,178546.94674082194
92,275547.9781959153
210,172902.06667439657
1858,202077.93040310894
2228,161456.245428541
447,217998.65702156373
827,241627.30382262863
1649,208763.27563751044
682,134370.45107376302
2698,102067.41782612854
494,172824.01096146397
214,65233.09533071477
2441,227049.05179384197
2679,108665.588210222
1336,117211.8884590204
465,174917.07065801625
1524,137427.02168905837
2543,117524.34904869176
631,142528.24013587093
2452,299048.5966627323
228,144125.6016041866
126,189712.45363146794
1092,230151.55455653003
1122,208823.98104022423
932,230557.977989102
1980,68275.95916980383
2171,110215.89616599087
551,156854.0063989989
2768,164095.07070695108
2056,113624.69803631245
1159,327515.0367939742
2645,108595.0130575396
1174,176342.23405466508
2266,213063.38399725652
2462,462766.7046413575
1219,145970.369010022
2922,176638.55642443543
118,146280.22774591396
474,167952.48892177053
2576,143599.24945613046
872,289097.8720160342
1077,203641.5839040676
1536,144091.98317827997
1150,119399.70687524398
2341,336276.62385527295
1931,144523.69498716042
2785,129724.76859257644
2538,129975.4250807573
597,197200.29555467342
464,166690.0305740384
233,259375.2907426629
2169,135753.44725444555
2123,169974.16118451272
1867,168006.37983169113
137,253803.5517498916
515,243650.08682097876
933,116824.12711836028
2784,168971.84126656654
972,161531.65450173026
599,172737.7315625973
2614,128709.39518092215
2582,145215.1010081222
1409,156520.9802323316
175,101704.6113511831
352,214786.66907577802
976,90632.53070545408
2134,187586.96052552052
984,122066.75539885976
2396,373477.09282243927
1673,147770.9709618612
404,117865.45990902871
607,159027.75939467872
814,150841.43174092143
868,184164.12852952248
2271,190374.55981097464
1633,213766.83503474138
337,172218.11286746807
2765,180443.59416579964
1746,244712.9595474725
368,325186.3853433763
2806,202628.57973556954
1662,196941.84502795755
1234,215218.50341480918
1373,131576.96643721036
1672,116128.66078976511
1939,125618.73361154231
