Id,SalePrice
860,122215.61749547746
409,129005.21026652551
673,141300.1980694088
2427,186792.3247913346
2036,185832.83762250943
2564,146157.37879039528
642,166008.50798886793
1008,183516.62097240845
1908,150757.78813654682
2519,198186.95155631268
1369,90680.12681115023
2855,156992.08314919492
712,99953.72921952192
1943,117424.26527088459
1958,130050.62924011155
107,156486.0511813292
2295,192398.79224233085
704,103804.37509255536
676,137647.03889282732
259,182583.337404734
93,283775.9841816841
106,236715.64658797745
2315,183417.06162622778
1050,115088.69549440223
1095,202256.74673034286
2709,142527.85568668332
758,120085.33912308533
1496,147049.49289340246
2370,123993.31206020748
2458,265057.40458242776
2733,143738.77838890106
161,254615.13594698213
726,142866.36854626055
845,201043.65567408325
947,242393.11951965254
2232,108175.17079488568
2563,147307.12113870718
2299,115486.20537728662
211,84959.41527001924
605,176115.2331168388
1478,182112.0627880007
2247,279572.60486761964
2274,218492.60285119855
2869,215670.61984948278
967,203230.07974711835
2656,126982.36037755392
667,207098.09274902436
1042,110164.85473292755
2023,149188.9031422756
2447,387929.8903205652
2055,130813.63524710473
2275,304985.50927767355
2204,161138.20899780552
1563,279161.2826933294
483,207960.8880614879
796,150439.29114484528
1526,155194.96731825607
2042,120435.25812947522
442,320441.2447432148
1693,303218.32745012426
1468,222352.98399102865
1430,192036.09210140278
2605,144507.8824865948
1529,178571.5303811101
335,134677.43814589642
1287,129734.7008557547
31,108854.24570043602
1785,276118.4408902994
82,157931.07450696547
2620,136752.3722033743
252,174939.49718749695
721,57250.52819179346
2165,197515.48484472008
2316,185937.12440497868
775,131266.589341788
1558,85130.51381310051
17,184581.16994001868
1022,218869.59205304366
925,138627.88352632188
438,256979.69778966505
1270,141582.26363254848
1272,123705.78546343728
215,150610.11594972014
266,222643.66858778964
2402,256968.01202987565
1250,130657.43197201102
1984,111726.2920182874
1279,148405.94802415988
377,238499.8812498464
1252,101311.23952831434
2156,258866.94738601125
499,308997.3967890612
1374,138699.89164648933
2898,222618.17863550558
401,118423.62518232387
2721,165666.6580523167
2078,237281.99961789203
2589,134246.35997762895
1946,236731.44112217717
1334,114847.9941009653
2781,221461.6712872966
431,371253.58583008737
576,196196.57236105998
1474,201064.16051112374
2254,122829.09880402661
2155,286553.2737032995
885,108117.74796329587
643,132318.6012326102
1944,126662.24749931718
480,192616.15046103715
2845,98359.63760045943
2387,311585.4910727815
2407,207103.62766358742
2527,161610.28298566252
2514,145860.43741040357
629,125643.33693675397
80,197153.18569160657
1876,146860.51121003288
1546,114080.91920340752
2518,163465.81753440833
2347,153025.5198782148
783,220846.59258256954
1322,80834.09344435582
194,88778.9837121623
1770,288476.48395842337
2143,132365.03281947182
1229,198156.05652416463
511,268625.4917549849
46,223163.26566050592
1348,155067.8376524204
2465,186339.909986217
387,227517.1403225259
873,209340.21508564375
1918,128515.08854466454
2764,235878.07385666
2184,126588.756113369
934,138280.6900678275
1920,130228.14506919729
2631,140833.30523245523
1768,743276.5504541222
2040,119218.95792145861
1749,210949.0131579639
834,239655.10466616132
1457,235154.39816272902
79,117221.0339830949
2302,125634.72127275466
1817,139758.17583475076
2755,233542.0570374113
359,185378.93885048822
2059,116007.32811733794
2092,235678.19471782097
2516,220784.34656668705
150,120241.9893447365
1656,150770.3246378232
83,99166.01177114072
2411,204364.596918063
795,69932.75720997322
2312,222593.86336592265
2917,102927.20673232299
1624,170710.3922732593
2215,276327.10774381564
1211,143921.7421396171
1485,164855.6288058979
1024,170952.60988392017
570,194708.60434764606
2874,132870.953087162
700,133777.53742943463
2756,205862.30890359107
2022,170712.24147078663
583,216691.94285647038
2392,365081.9696125321
2424,185506.75303458396
212,102062.11368990314
736,128635.57294117488
1610,169480.18033936797
890,127245.2160168701
467,183743.55186904667
578,214437.4984865484
1747,182392.3872588127
1149,171869.0950706398
2758,269923.3681439959
857,130529.18421030868
2219,246569.07137984058
733,81020.27943154552
2909,114140.68541938097
1798,248051.96956552065
235,137379.7772640339
2366,139866.75554162735
1027,136300.44691705093
1195,137594.43450133514
1303,74216.36659427163
148,179880.558851234
608,166009.31032474036
2515,184459.09124122845
821,265057.0832829745
2500,260772.5047132581
745,106082.9755495998
741,133380.9397906716
1611,140939.42697646728
2532,132170.71232677615
1081,232166.67366605546
1692,469927.7342521535
2520,174129.35146746662
276,106182.86298960028
1992,124694.87836128705
663,72787.74955131453
418,116084.94331634426
1733,213715.2701626212
2359,140493.9955775418
253,179845.0407308136
1518,174068.02050395616
2035,135603.31703723758
2919,91825.94989508047
1540,242360.65139323365
2120,146110.7179412827
1674,185320.78979595905
256,145034.12876126167
2361,112496.92481985244
978,89505.08995848146
2280,138487.87180066187
2095,214382.61335595095
1709,313789.4490417322
2801,238754.03717837023
1246,121853.11278968815
2373,111902.79064706835
1055,262425.62403199694
2017,129020.1774900527
1099,245155.3482628498
1344,78557.32736891025
835,204444.65984609164
1117,199206.41187199956
2043,100023.35113979434
2085,137866.05780471597
410,150892.90447319907
2650,110926.43103124967
2867,174421.1941444193
1668,119476.77412382676
1161,155441.96611582945
2122,174477.3390837172
2539,147702.5606775599
1047,136527.27805833638
1445,124407.7432950915
541,141481.88728748346
569,240372.58377358285
1276,121918.09467612772
918,133812.23848164242
326,180867.71587069868
1936,126866.9569807973
895,107424.82852910947
257,146404.20477626234
1241,174497.09970394304
1545,102144.77069631888
1189,172011.69989294215
270,145728.74939163812
2066,191602.2353503705
693,115828.83474246266
1259,154636.8271038679
2916,157901.77071305455
2321,313213.3269804292
1977,102645.1631336989
1895,147601.01769245567
1240,157326.55435676783
85,142732.4352447365
1823,127730.9482358706
825,283027.67681688746
110,221847.62246819204
697,111865.89965624068
2297,114907.46839573457
1231,140061.25951547653
1355,130064.91936230006
968,318118.1947367461
584,207317.6687655255
1315,120880.97281787836
1606,140040.38897968826
206,106706.083493093
1685,353736.0545487391
2016,137316.6338518834
869,198815.6015021137
2135,122578.21474603344
2346,184082.92051196974
2430,232678.1410032541
2198,87537.57299529633
2652,130900.45283526668
27,119610.53796884828
241,172003.39459706546
906,126531.17774387769
1506,112707.90244566505
2098,399712.9045242201
1435,217468.35591567552
2213,133828.37899319048
1274,135635.3172017987
743,43359.19117535815
1737,194830.9439027574
2797,273940.42924093397
2185,66444.09473533997
58,160922.79490473078
830,187358.51323767434
808,120121.35986706385
680,149754.20086643836
1153,116367.4243228563
1291,126952.9001765232
1818,150122.81951723673
2161,181642.9228814889
1883,132934.56949749816
350,340972.9607845893
2473,150295.05972520518
295,182913.3892608658
293,187013.26260146024
859,132052.88909840226
288,72994.37777816114
1578,153137.48383203545
102,176856.76249231386
2831,164229.15401123525
1030,169648.12164584568
2551,146054.23352565645
1286,142496.1222882042
958,307622.4966159315
776,125845.11681490086
72,222183.41712508647
2263,260307.35307323374
1866,139670.0701509732
2876,83122.44991016241
2146,254706.07468310595
103,162869.9246519284
1500,146241.9886011384
492,186101.17219209508
167,138530.4053735497
2597,120044.08673928429
2685,118043.87394736643
1035,145025.29341791515
1220,82248.971849264
2602,149427.51020660694
2159,206838.14483046657
695,131832.22398167462
1109,256656.92578177585
640,182340.8061090553
1652,146493.00211023612
2090,196626.19081314089
1188,191763.90923328584
2345,226686.1815144928
1059,445733.85263345623
2751,231039.26344103296
128,213347.12804326837
1523,187098.32735190404
2925,165987.32724753467
2145,285364.04216070974
1121,211764.83217371398
566,280942.3374617175
565,219142.41880453308
1331,144331.3275154886
2928,126742.60997040814
156,139768.69843920047
797,138787.78911946926
327,99570.91726682353
2859,147376.1043188973
1453,117806.86111988325
1762,348049.9011541518
1868,182884.44977939807
1760,182217.86564424454
1113,245110.78246068463
1812,190290.43311788733
117,148102.6583680175
1142,215955.6954847997
2342,386088.2535378655
927,151882.58540149525
2478,184141.8008307333
655,105681.95564028554
2064,132338.79719150564
369,222390.98558692264
2239,112536.16570148824
2732,210262.15233055947
1653,153135.09662341868
959,196841.02968565584
2395,333884.78184486076
1412,109730.26423037022
271,239861.89091072712
1484,155770.79477962333
1497,160676.39832116518
552,150167.90494620707
2,120470.50887525514
1855,287705.5622172868
4,261080.8370425029
2292,151366.05273618156
134,146622.00380421712
646,121329.89774577568
42,289289.150118796
532,213646.0418076042
713,111120.55631975121
2561,135126.19133385736
2360,139117.32583273994
1333,116393.6210923814
1407,207058.84778383825
2892,314996.7209782168
574,203083.49487837346
1227,166550.5645275598
2591,196350.77193394105
1476,202254.67955123266
1125,234558.5549579099
1446,139859.4722508692
408,124456.52399098733
1101,281622.1013540961
2251,212335.98281468698
373,168525.620416533
2554,132144.29054554584
2382,248100.32769875284
1985,92927.13151867379
519,215373.20664672865
1093,193772.51216177965
864,247272.73698249474
2889,138288.20700701242
2308,199066.9918335489
986,163492.36185385525
1302,150223.43384472132
585,150863.86896039586
2708,134398.99232036812
147,134565.4000059073
1441,220455.45552956962
383,197553.8056975031
285,149516.77181521256
181,117796.97042358074
358,172387.1821639904
780,174466.7777419805
258,180813.70914183045
1865,213016.32236564366
692,108696.97171950455
2902,345936.70162373956
508,235462.90056719724
2638,150531.90462427758
36,151121.92657713738
611,166724.57517519157
2281,148476.83209570294
1678,123113.51560339924
1696,498844.51507831796
1557,71647.59294846914
2180,168976.37567545622
1726,222108.63647953363
951,135485.75989106685
267,222863.61380811612
2706,147392.96905635993
2221,246899.43249230197
1357,159110.9583023668
2901,311247.02990691474
347,168758.67984988794
2164,183291.87100541484
1586,328270.89261099184
360,165957.32339495598
1769,228711.84988350092
2617,145750.00613871444
1879,157930.05721210537
991,215891.46080425987
1535,125468.66074249553
1191,160361.13621515105
1579,200292.55465464466
1882,122005.49475861927
1510,138880.84854064797
2196,145393.87771716714
1845,179902.72559101362
2336,390935.0025327836
942,97081.89811051344
861,123740.94282605796
2555,121872.50819166726
1392,161542.599126166
2099,255865.96579718945
1543,121999.20776807325
948,259673.29890024845
1239,165851.98787922302
22,182048.6498295813
2796,234412.6638798717
2747,186576.50230854313
92,279493.7143449293
210,181573.7492075223
1858,195663.03886981335
2228,157707.68883518712
447,210891.0139338809
827,240156.0957919361
1649,192315.95371607112
682,125301.92445840166
2698,101619.46044555306
494,154248.07811858968
214,88966.53491457598
2441,256632.2133026273
2679,97919.83035760671
1336,116696.22180123304
465,180686.5799272715
1524,136629.50583514827
2543,122717.99200790185
631,139545.16045144617
2452,322109.22003318963
228,150974.89878659503
126,161735.71630530237
1092,223633.1789984307
1122,192464.25517889112
932,220198.90913785578
1980,88922.16642116715
2171,114716.90671562943
551,148849.46977431962
2768,174245.54964596633
2056,116007.30213882372
1159,388406.6915011227
2645,130245.0205061274
1174,167759.02730305947
2266,200238.54487281357
2462,448386.5467498685
1219,144285.2652129744
2922,181715.85758721537
118,148179.67847248958
474,178440.59464034616
2576,144629.52230808875
872,286326.9838183658
1077,213120.58958915834
1536,141911.17360105182
1150,134660.1499477779
2341,315200.6943596642
1931,138830.3826192471
2785,137428.0486053584
2538,130046.44955607197
597,203857.7478003382
464,176386.60983342593
233,217971.83291156066
2169,143509.99063428704
2123,168791.19343337085
1867,163804.87826243867
137,252758.0865036011
515,230634.73243496817
933,117094.13169873037
2784,152740.53784586626
972,164102.90492542955
599,162452.48794664026
2614,125265.96702366571
2582,146306.36236844116
1409,162311.56541037076
175,120913.07039007751
352,198707.04656736515
976,100124.48120416037
2134,185513.7575075547
984,116884.85972439466
2396,370785.04981952405
1673,130001.49973762505
404,123623.2452873373
607,167980.519470213
814,163839.4508051424
868,185704.7238673045
2271,190548.17414658266
1633,218676.5020153837
337,158806.57191912946
2765,181797.74840468928
1746,236886.3892989934
368,311970.78910034825
2806,198876.151555352
1662,186984.25271613518
1234,214932.750896297
1373,137826.291653586
1672,116048.23032357416
1939,130739.93305423533
