Id,SalePrice
530,233604.03070941084
963,192250.97990184347
2678,95144.93610934161
171,90776.19276008796
2401,471684.0934978656
805,225247.56401258445
2259,229639.9439317651
1748,187891.0475376037
1361,146014.65025821966
1677,107629.66408283306
1406,141150.29513836154
2322,253864.92255005302
688,146837.7205060025
143,139982.0855488895
804,206264.0709337019
1214,179810.84294927664
2828,143331.22034970997
1999,150548.86685302597
2467,201223.5167325145
2665,148319.63143803552
1538,386361.6980155138
398,122195.93588822181
2822,133650.9152342934
2157,144393.11882547213
1856,202149.0384571042
1269,105254.28958555775
2570,115178.52161023769
2320,228363.5229301086
1517,131970.8607365633
2304,131525.36002827418
1312,102036.80901688214
2012,140215.89020740526
506,238100.26651541036
2865,224796.34105564345
2367,98448.9303957415
554,78960.99380856323
238,128918.4900530388
1954,121055.93575573633
2488,121966.4012704261
2291,74588.7068303984
1969,111828.37113354482
2725,157570.42007398963
1482,149542.00765368828
2763,187837.20011218637
503,250778.30646035154
1584,244140.5494640427
1531,132632.49427310305
2210,164266.00824403754
459,333917.1039206473
556,130039.43306084562
1347,124782.7725724482
1290,83689.412016552
1388,92276.61570421966
1571,432773.8449499671
2754,197409.46860762555
765,137133.8382973145
2494,131732.23589518564
2870,234663.0656367897
7,211086.24529127273
1114,237995.6577835259
2418,270282.8578771965
291,132409.77267501559
18,375752.0375089837
39,401211.03126522666
1001,241782.79813203216
2442,223973.51225348486
616,125603.46251192354
2680,79007.52192076051
1414,130527.89422310586
289,157290.53004596676
40,239151.98804646687
860,121412.71435790979
409,136281.26724150125
673,146453.23996868927
2427,180014.49059032218
2036,187395.60048645633
2564,141996.88890858606
642,148762.67708573744
1008,170418.3321133127
1908,144194.69287604984
2519,195985.3628563238
1369,92152.4331800508
2855,170067.26982301753
712,103803.79315489669
1943,108104.96908961807
1958,119285.90975480693
107,158645.82585996695
2295,194184.23048763923
704,100362.46344711726
676,140727.95691623387
259,179060.551660104
93,274103.2537632419
106,242277.20308710725
2315,179998.40612229917
1050,112639.93190206125
1095,196851.89625761396
2709,150063.76352644476
758,118183.96116601619
1496,152353.69224209664
2370,117001.83917108833
2458,273508.1401736764
2733,132538.47240072733
161,253829.3941330284
726,150122.10189239052
845,198400.15988638595
947,237937.47489606077
2232,108994.93146425577
2563,140395.4347546616
2299,115016.51371765079
211,85087.95779767234
605,151992.8155271722
1478,189574.6678215807
2247,282433.302372566
2274,195784.13898780113
2869,217219.1496708791
967,208058.713204957
2656,123179.19609353137
667,189778.26527937304
1042,105774.03553961753
2023,152768.70857047284
2447,398784.2465271589
2055,136253.63492049836
2275,297771.9826639573
2204,171692.85738013894
1563,284932.0330710223
483,199211.78510337957
796,134574.42096099214
1526,165805.28881887486
2042,117116.5441563469
442,348435.27165372367
1693,330042.4394890758
1468,217015.18359572344
1430,208392.61146723203
2605,128194.20586073653
1529,210104.8906828079
335,148401.31151699318
1287,128010.36202873329
31,97881.86851928876
1785,332278.81828229595
82,159360.49163353685
2620,120197.39268773491
252,175304.09938548764
721,54481.22652046578
2165,187074.03012096055
2316,189163.5381821101
775,136616.1850557929
1558,69329.8064052908
17,216331.57791692027
1022,214173.0728226742
925,133478.14814764686
438,261970.41306698567
1270,135349.36223455577
1272,131914.89467252593
215,126273.71547168314
266,227849.3496221968
2402,274136.37951112667
1250,127327.19395374139
1984,112810.15194292643
1279,151109.31060319403
377,244247.52430925725
1252,97047.73383019694
2156,254936.92290736773
499,315905.16658215213
1374,136464.96060872066
2898,244182.8394390564
401,118923.18494999364
2721,139022.77208114445
2078,242098.74346446013
2589,131999.73381844303
1946,242500.35926681757
1334,124990.45001259049
2781,218774.04007941924
431,395381.9269168816
576,191405.98009724633
1474,202720.41933263344
2254,144974.00062198166
2155,279112.945938189
885,103068.22125642023
643,138432.4695325961
1944,136926.65971677078
480,189759.03196422232
2845,95731.2200964476
2387,319763.6709989237
2407,201615.27200746493
2527,165461.21328937475
2514,144644.9426105824
629,110745.31509856488
80,202546.1165396339
1876,139731.91064195667
1546,125535.04949209803
2518,169290.4733048735
2347,154356.82195885893
783,236400.3572029555
1322,59906.09023914715
194,87966.85260222014
1770,286117.7567097779
2143,146485.51604881484
1229,209801.0205645815
511,281135.8641033052
46,221103.3709619222
1348,147612.90829586337
2465,195279.1759872467
387,229374.6574132136
873,214955.2293983616
1918,122765.89532896582
2764,230861.5996823053
2184,129937.33015742562
934,134726.16507539398
1920,130872.7157965585
2631,140465.79705350485
1768,843114.1961592246
2040,113720.3476537547
1749,209681.76069654382
834,252010.6271847964
1457,225729.95308624578
79,118100.0021198687
2302,132464.64433982613
1817,149178.03306921388
2755,224929.03280409658
359,175871.43705077522
2059,110342.52994014998
2092,230008.0534667115
2516,225505.8510396059
150,117686.70252511649
1656,127273.30765457245
83,91451.8730892634
2411,181869.50224697377
795,72203.58909480127
2312,213320.93031788728
2917,99562.72865410011
1624,170509.6760007632
2215,329739.1927201287
1211,147430.5923354705
1485,162121.99552887192
1024,163976.5892204147
570,202820.84652960446
2874,140480.34511622138
700,132974.5843359141
2756,200737.19453319008
2022,177909.58738378668
583,230001.48644441267
2392,394515.8623306766
2424,178406.73998623822
212,101029.3955243506
736,135416.98957636883
1610,162750.2388042162
890,117065.9578613492
467,183504.75615356155
578,196656.1542234187
1747,196171.16440114373
1149,155432.73400936482
2758,262363.50119090895
857,146707.46284747613
2219,255941.14723795693
733,74731.8342450316
2909,106567.1206417803
1798,249155.58044600367
235,130264.03388243644
2366,119073.81647232558
1027,134111.15704910742
1195,146212.41120385492
1303,65741.28026996192
148,176300.1162610811
608,153853.4049467332
2515,204992.16231164482
821,267484.4775274397
2500,259506.49430884313
745,111273.86804895954
741,132650.39896788442
1611,121084.32955330075
2532,134385.87558209882
1081,232139.5752775251
1692,490496.7812543654
2520,173900.45986977604
276,112795.71885100553
1992,120109.44429484205
663,64236.35677490446
418,127343.3837963358
1733,201720.98880528187
2359,148829.38779287526
253,178260.6786868147
1518,196478.48466723165
2035,130347.57048396426
2919,80627.53221906198
1540,267198.59006337664
2120,152553.06026640165
1674,169896.06687543838
256,158650.00499721052
2361,118116.46724784344
978,82517.21695477296
2280,145795.57308801112
2095,219471.97309783055
1709,338383.34540947
2801,253685.66575782042
1246,120346.14552884601
2373,96869.33525744086
1055,288095.981971025
2017,128910.85932649599
1099,283531.20676408545
1344,90169.98813536635
835,210236.8100050465
1117,216036.84301138483
2043,96439.42778586246
2085,130284.87407442839
410,140360.1029956531
2650,117156.6835547616
2867,183102.36463854372
1668,116880.81334696194
1161,158508.4145918231
2122,173625.60912425982
2539,156326.0499124075
1047,142947.3313659278
1445,129874.48775970361
541,129206.73086066745
569,232417.41317717917
1276,120644.78164082876
918,144457.43896194373
326,173400.46393694085
1936,133057.40727270863
895,96380.38323537358
257,161185.80481599228
1241,172588.45005850354
1545,113309.73333597001
1189,174589.76292384675
270,142688.46778698143
2066,168651.71961986736
693,115540.39172500871
1259,131429.9025882194
2916,145205.4946985743
2321,295926.2904941689
1977,83595.42844804803
1895,143710.6547669195
1240,164808.48950799697
85,150227.18155138227
1823,118454.04543527882
825,298389.71192815684
110,230779.76345691903
697,112895.86993867786
2297,124389.45351883404
1231,138087.62325703554
1355,138544.25033850165
968,345965.69175529986
584,209300.42434499686
1315,129110.77160776044
1606,152363.7487881831
206,88874.803032331
1685,381214.84152912576
2016,141339.01017347482
869,196131.90516109415
2135,125738.72882988284
2346,178490.17985517014
2430,230543.25383134955
2198,81922.06396364102
2652,124063.15490548959
27,117829.40834128915
241,162958.9227539386
906,122573.56317306308
1506,119109.4354072119
2098,400626.0154457956
1435,221515.25008800434
2213,138848.27794913805
1274,134929.33646912058
743,32657.90833127068
1737,193191.6375480105
2797,275512.6053474616
2185,63528.921457397046
58,172916.66196153808
830,192888.07378750623
808,115118.35209582138
680,152848.619304745
1153,109722.78877678367
1291,131130.4437390437
1818,136512.90530531676
2161,180478.94201432745
1883,120227.6018963833
350,373740.5770901477
2473,139900.9989466311
295,191546.4840615187
293,180527.419022316
859,131512.2263502363
288,71438.80230312726
1578,158393.55794699842
102,179394.09336118505
2831,128546.50163463125
1030,156942.57598660057
2551,149764.54389259382
1286,151285.43897346646
958,314389.15102690994
776,137218.74227412842
72,247352.29990308857
2263,252863.54482157755
1866,156650.72923517093
2876,79937.11499198322
2146,238111.4530554575
103,163623.92027013295
1500,139453.51350592118
492,179347.3010959673
167,152334.57015861574
2597,120983.5485247559
2685,121512.48563727319
1035,153762.78457048087
1220,79202.93844472818
2602,153067.1902121886
2159,203394.42850753694
695,120856.64124997851
1109,256059.84756382724
640,178325.75979507214
1652,152137.8822389233
2090,211400.99660582145
1188,173963.73558946038
2345,239783.60509765547
1059,464867.9764192521
2751,222747.51442001908
128,217451.25241280813
1523,198229.3327143209
2925,188891.1047126492
2145,290120.7817446372
1121,216586.444277552
566,249796.14568795127
565,236139.20256773863
1331,141927.77104240147
2928,131288.31158130875
156,139983.08398206008
797,137385.74298381415
327,90897.90247396301
2859,150115.3778291646
1453,127792.08866650226
1762,341207.42024640215
1868,191862.34943074564
1760,180640.39800700513
1113,225435.08193151234
1812,189956.41476868073
117,154020.4573952416
1142,203292.6297152328
2342,453067.29385090544
927,148345.12162173432
2478,181332.10344216222
655,94051.60805749464
2064,125540.82824174156
369,258228.9514768716
2239,107596.62600849451
2732,205086.42483198288
1653,158185.66666881053
959,208853.98725748496
2395,361382.97797735955
1412,106583.95804514283
271,255846.01123463782
1484,149312.4332156356
1497,156330.74364619702
552,150200.09356148285
2,116833.57902499594
1855,326080.8681341414
4,267062.19644684356
2292,153086.2604745817
134,139500.92142862483
646,102765.21776702322
42,299672.35175106034
532,231296.71401623668
713,102463.53993895302
2561,136496.95945752843
2360,143936.59488919348
1333,127582.50867932534
1407,239664.9722556012
2892,311673.48577853706
574,198984.19275774015
1227,171224.51732113652
2591,195947.3377757219
1476,208999.7613867852
1125,249417.52194328388
1446,153731.58752876037
408,116762.68316322667
1101,275934.25443031907
2251,201060.74246454428
373,170839.3101288946
2554,134676.27205842704
2382,249161.5291899841
1985,85429.31721536108
519,235351.35290113345
1093,192045.04815343863
864,240145.55264693912
2889,139081.81987099262
2308,183323.02023398902
986,184720.61010797258
1302,143722.21901463205
585,159582.46219129287
2708,147168.7137448822
147,130947.30818009101
1441,221005.43026514622
383,198601.5324129947
285,146364.13430229682
181,111258.94284967564
358,193183.7314082942
780,181743.9993272878
258,185747.97810382012
1865,213486.70126415696
692,113581.24532853707
2902,349892.9579705915
508,244068.3004841022
2638,150559.37788749716
36,136082.24161280598
611,167306.06878028324
2281,143958.7396980695
1678,114185.64448672377
1696,526585.1908343639
1557,74476.65272264775
2180,165110.96316414158
1726,212826.14868053576
951,152666.5249985463
267,217299.23129061403
2706,136007.8789657109
2221,262819.4245573497
1357,163116.07485933762
2901,334320.7301030763
347,177975.28185976387
2164,184857.65835031497
1586,320023.0886802183
360,156460.24812099055
1769,250288.96911639377
2617,138973.68882747283
1879,143240.18472487826
991,239206.90239774826
1535,126073.31006367602
1191,148343.29586206778
1579,211577.68188216718
1882,137157.20548506244
1510,138673.64795968257
2196,138508.74050029035
1845,177807.54432186295
2336,424035.2498801686
942,93369.93062745545
861,140592.75431702173
2555,128247.46334021584
1392,154468.72458019038
2099,246541.8591146306
1543,122684.49632662091
948,285710.9401923196
1239,171811.45257883548
22,182735.99430546837
2796,236754.18222914432
2747,178548.55436341144
92,276596.7360569877
210,173122.61215493255
1858,194725.52386277015
2228,154146.93458589466
447,218292.74236673405
827,242923.41852382373
1649,203449.88277320573
682,133794.28975134314
2698,99278.54042662954
494,172144.56898809006
214,81169.90206273408
2441,233110.95357908035
2679,107360.63185321595
1336,117612.2320266446
465,173864.3512485666
1524,141340.46764330435
2543,114800.94651008319
631,142062.49994813968
2452,302023.12452291977
228,149945.74235164552
126,181561.00112237848
1092,232779.5589061242
1122,209361.17392138118
932,213924.51416510178
1980,74050.11686010694
2171,113311.54779450691
551,154380.84769858618
2768,161389.5244573494
2056,112808.27000093009
1159,343976.0169590949
2645,117473.98377395765
1174,168993.53335641065
2266,213676.2787835873
2462,455966.80826489814
1219,146546.25454693317
2922,177554.30918058084
118,145183.66309225708
474,168841.33001047836
2576,142910.04929893534
872,294918.4797509415
1077,204114.40247302203
1536,137302.82758647404
1150,122541.72766843298
2341,348222.9893424357
1931,148342.51637897987
2785,132455.6535230474
2538,129104.16884591336
597,198392.1070620705
464,176387.45019913677
233,235646.6040481895
2169,133020.37885335812
2123,170890.6108493763
1867,166105.4727113212
137,247056.62929060622
515,245043.15017818369
933,115630.53188771271
2784,170020.64264980893
972,166896.43149597227
599,167545.19407658748
2614,127315.38656342126
2582,144453.07356524453
1409,156567.4147654065
175,107112.27846124613
352,216524.6476771935
976,93734.87959074977
2134,187452.16379227993
984,119774.24843420433
2396,377164.91265453683
1673,137975.64808535555
404,116155.21399085001
607,161173.594321834
814,148872.34052645066
868,183250.0247622771
2271,192305.11800692172
1633,213690.80954331835
337,157828.87349497495
2765,176612.73382000485
1746,245437.09675508738
368,325501.13357539166
2806,202501.98941508433
1662,193671.49301423487
1234,215480.21621848797
1373,130896.15844911119
1672,117817.01028112296
1939,124997.03001820736
